recommendationid,reviewerid,review_count,game_count,playtime_forever,playtime_at_review,playtime_last_two_week
51202334,76561198262495381,13,0,5280,5011,0
51199200,76561198880760151,38,0,2701,1731,0
51198783,76561198030202894,6,0,63416,56563,0
51196078,76561198116293052,18,0,57274,56215,0
51190574,76561198023001238,8,269,107,107,0
51181441,76561198115450090,1,0,32310,32310,0
51171475,76561198275240678,3,0,867,262,0
51161346,76561198112961239,45,751,56,24,0
51078442,76561198053281027,26,336,2277,2277,0
51076275,76561198818641974,1,0,35,35,0
51049832,76561198158741522,6,138,21,21,0
51018913,76561198130767066,20,82,17,17,0
50923136,76561198827709426,104,333,2661,2649,0
50888266,76561198046321263,35,0,167393,67517,0
50845341,76561198078266523,1,0,45,45,0
50831665,76561197960878241,7,335,30,30,0
50782806,76561198840214628,7,139,3929,478,0
50737722,76561198850654182,13,17,4777,1167,0
50733498,76561198371034946,10,0,155129,57177,0
50730337,76561197993592809,14,1560,288,288,0
50727288,76561198028663340,7,0,1506,1506,0
50678600,76561198085445368,18,0,163,163,0
50655802,76561198086468882,4,0,1436,8,0
50603085,76561198021997346,28,0,81720,57104,0
50597804,76561198091688807,75,264,469,416,0
50568447,76561197972212784,2,199,21497,21287,0
50478899,76561197999482867,53,292,3454,3432,0
50388789,76561198894455443,2,0,3737,3312,0
50362298,76561198272412538,63,436,4139,2300,0
50360219,76561198049492408,9,0,912,761,0
50344423,76561198130773058,12,0,6094,1101,0
50252062,76561197964097180,10,756,5752,85,0
50243028,76561198373540851,1,0,296,23,0
50222988,76561198936966227,3,0,1411,822,0
50085462,76561198879409066,1,0,3313,2205,0
49980641,76561198881471996,1,0,681,23,0
49935640,76561198280671926,1,0,119,119,0
49925844,76561198001447927,5,0,7,5,0
49915184,76561198199975467,7,0,15,12,0
49887734,76561198147193612,81,252,734,40,0
49886256,76561198109083681,1,0,5,5,0
49885742,76561198202214632,2,46,3079,1854,0
49879333,76561198259292992,4,0,102866,31474,0
49843669,76561198086361371,29,0,6915,5672,0
49721310,76561197993683039,191,0,3180,2942,0
49537199,76561198040752486,11,0,442,441,0
49533345,76561197972516825,6,96,190228,103467,0
49505197,76561198009451898,5,147,24334,13231,0
49491916,76561198280351918,7,128,69110,11428,0
49452743,76561198066418616,2,72,16462,7894,0
49414987,76561198817916949,4,0,9567,6866,0
49285545,76561198875319702,4,17,6182,539,0
49054892,76561198396576468,1,0,16,16,0
49037309,76561197997678287,1,341,13217,5286,0
49022559,76561198029662302,2,0,5486,3129,0
48970673,76561198158404966,2,0,485,485,0
48854029,76561198835524111,4,0,68928,15977,0
48671407,76561198343120562,1,0,45772,4797,0
48628592,76561198090273165,10,135,831,749,0
48624141,76561198016469109,6,0,45423,29109,0
48623712,76561198080582058,18,489,553,462,0
48571728,76561198002918960,1,2700,61618,22365,0
48513266,76561198309175961,94,802,1602,1602,0
48502979,76561198119896247,41,368,1413,17,0
48463572,76561197976968131,3,0,9466,6079,0
48450073,76561198006359580,33,0,2620,2546,0
48449276,76561198003689555,48,0,3111,2891,0
48414856,76561197993392980,6,288,5718,3818,0
48413044,76561197995060335,6,227,5742,5118,0
48390415,76561198806130653,17,72,24,24,0
48129579,76561198015930880,7,0,22,22,0
48112703,76561198044790303,14,0,4823,4746,0
48097013,76561198017657318,13,0,10622,2335,0
48087597,76561198108377217,23,320,25991,7126,0
48072531,76561198056459502,3,0,1412,1216,0
48020516,76561197964080126,87,0,4711,2644,0
47886647,76561198022025796,3,547,25812,24589,0
47463354,76561198135747198,13,97,194157,185794,0
44857299,76561197998285816,16,843,10914,10730,0
41558571,76561198076666486,14,323,35091,34070,0
33939324,76561198064121352,31,644,127568,119082,0
19817756,76561198043772951,2,0,62,18,0
19450245,76561197990617196,11,0,105,105,0
18214153,76561198018558388,80,0,55,55,0
28927691,76561198064108103,2,0,39,39,0
18825627,76561198044602606,544,7495,46,46,0
18818527,76561198037132481,34,0,54,54,0
18736334,76561198043768025,7,0,30,30,0
28107710,76561198098020165,29,0,13,13,0
22467793,76561198016993692,4,0,453,5,0
22010010,76561198006244511,35,0,31,27,0
18082778,76561198045255782,22,0,234,234,0
19170344,76561198057395097,21,0,253,53,0
19151414,76561198006947162,30,435,115,115,0
19143697,76561198092214205,42,493,18,0,0
101069317,76561198053313570,85,0,167,160,0
30582068,76561197982640840,44,700,162,60,0
26638762,76561197971763113,53,497,249,20,0
26358102,76561198158557775,1,0,58,58,0
25985186,76561197974307656,10,0,1088,1011,0
25046072,76561198306646930,2,35,25,25,0
23519703,76561197988162702,9,2140,19,8,0
23519035,76561197999384308,3,0,490,436,0
23509822,76561198161632574,15,0,1664,610,0
23507672,76561198070763912,23,0,258,258,0
23505110,76561198107472532,3,0,430,50,0
23504595,76561197999636061,8,782,715,484,0
23500241,76561198007665656,236,0,1966,934,0
22431371,76561197964566827,6,0,207,98,0
22265114,76561198017368580,1,408,489,103,0
20211994,76561198009355370,41,1491,18,15,0
19454153,76561198009618833,42,0,73,33,0
19424087,76561198010827924,48,0,21,12,0
23126036,76561198011508459,2,0,2517,1926,0
98997563,76561198970857856,6,135,1548,695,0
77895418,76561198307988767,6,0,324,22,0
76155408,76561197996926388,58,0,129,96,0
68649898,76561197973052125,648,4473,1042,1030,0
64475250,76561198975796492,115,692,291,21,0
60926891,76561197960369776,53,0,116,116,0
55583365,76561198347044261,1,0,959,560,0
47006523,76561198279420803,10,0,2415,737,0
46690540,76561197969072144,7,380,38,38,0
44964495,76561198210864089,6,0,846,840,0
44925163,76561198199019735,10,196,1990,1512,0
44793399,76561198045076770,13,0,40104,14924,0
44791581,76561197985206652,31,565,382,382,0
44220850,76561198028278395,12,0,1936,1815,0
44081304,76561198023838761,2,0,427,416,0
43903043,76561198278681643,4,0,2255,2255,0
43802388,76561198142891633,9,0,991,924,0
43726578,76561198036503199,2,0,23870,22944,0
43453589,76561198071743634,15,0,3887,1322,0
43384598,76561198080475889,22,0,82,82,0
43361625,76561198838547358,3,0,1973,22,209
43246895,76561198172061669,4,0,486,96,0
42797454,76561198027599390,3,339,5528,3761,0
42181890,76561198808406286,7,0,1169,820,0
42157827,76561198255523449,7,68,283,235,0
42087182,76561198030885071,81,0,2782,2051,0
42074081,76561198315249283,80,340,2703,1731,0
41758956,76561198297666844,55,0,374,374,0
41726241,76561197993375237,19,0,11441,10129,0
41629749,76561197963610861,3,0,19541,5827,0
41621029,76561198043764279,1,0,4255,3874,0
41574014,76561198266311698,10,0,25829,11295,0
41547273,76561198006832392,12,0,1050,1050,0
41496975,76561198039186001,24,0,1859,1045,0
41073178,76561198043261815,21,0,14124,7775,0
40969513,76561198062903422,7,0,1091,1076,0
40897980,76561198009395910,4,707,1740,1679,0
40895771,76561198071348073,42,0,121,121,0
40862871,76561198003623736,43,0,1062,1062,0
40779254,76561198439013322,1,0,4085,2444,0
40750281,76561197985968121,37,0,1090,1048,0
40654046,76561198044866388,10,91,1197,1197,0
40245247,76561198040172780,11,0,1708,1228,0
40186799,76561198317033717,5,0,1626,1616,0
39624861,76561197985699323,41,819,340,340,0
38261793,76561198045392294,24,0,1954,1819,0
37923410,76561198062664310,10,0,1592,1592,0
36634296,76561198000377235,2,0,3985,1441,0
36293373,76561198403827163,1,0,64,64,0
35605671,76561198062632881,28,0,1367,951,0
35582401,76561198007254028,18,0,3294,1642,19
35422697,76561198071873420,1,0,1498,737,0
35405671,76561198098308833,22,0,631,631,0
35394873,76561198009547994,14,0,3812,3395,0
35350121,76561198013844936,67,0,1267,1267,0
35317126,76561197967688217,14,0,810,810,0
35192418,76561198146243079,29,0,25366,2204,0
35137483,76561198064850410,374,770,251,251,0
35107317,76561198080496317,41,0,2294,1896,0
35094332,76561198118163785,17,503,785,731,0
35073019,76561198157199860,4,0,2051,2051,0
35072982,76561198005413139,89,735,425,425,0
35060782,76561198027292574,9,0,3260,1274,0
35025322,76561198155356463,14,0,1490,1490,0
35024894,76561198035048202,17,570,3997,2301,0
34987194,76561197970572217,99,0,680,680,0
34967664,76561198016990645,6,170,2423,1506,0
34965365,76561198003353192,15,0,727,727,0
34956734,76561198058646625,10,490,210,210,0
34955742,76561198050582812,1,0,373,367,0
34940136,76561198161520555,2,0,52737,687,0
34928665,76561198140196066,1,100,764,480,0
34927193,76561198035129549,4,0,138,138,0
34897934,76561198007661104,3,406,376,376,0
34748111,76561198065868594,8,0,1721,1464,0
34715920,76561198014200078,32,83,4895,2045,0
34579615,76561198332204330,2,32,964,313,0
34509602,76561197991190556,15,0,10642,8249,0
34348553,76561198117840339,4,142,5363,4351,0
33445934,76561198097750729,7,259,22,22,0
32970324,76561198116504506,12,0,842,775,0
32522963,76561198164914926,26,113,2088,1171,0
32491289,76561198139654467,22,0,1786,1784,0
32044575,76561198034917707,17,333,1331,889,0
31351465,76561198076007326,12,281,5079,629,0
31292876,76561198032397820,7,0,896,661,0
31243865,76561198071993344,1,312,9905,2587,0
31218999,76561198055499272,21,227,364,364,0
31032266,76561198009023515,18,0,6750,4442,0
30626522,76561198070288318,8,0,4164,3590,0
30519486,76561198015463077,40,0,1116,758,0
30503612,76561198097300942,15,0,4359,2284,0
30488595,76561198076448600,4,0,666,423,0
30477335,76561198032704666,7,0,8825,1949,0
30293118,76561198044441888,120,0,792,481,0
30282344,76561198082054146,22,0,1692,1661,0
30226298,76561198044486396,49,307,4257,2144,0
30108450,76561197971115155,26,0,7484,3598,0
30102397,76561197970623968,26,349,1286,1196,0
30058098,76561197969729289,19,0,2162,2162,0
30035360,76561197962129172,2,0,957,957,0
29795978,76561198014677818,88,0,420,420,0
29773350,76561198007318875,17,0,1048,619,0
29703151,76561198017202405,6,0,7008,5214,0
29682597,76561198011484341,2,0,1334,1030,0
29671007,76561198048180136,1,108,494,220,0
29436090,76561198005400821,32,0,2209,1617,0
29430151,76561198331264423,17,0,774,154,0
29391947,76561198028041832,2,0,274,255,0
29366760,76561198026604342,14,0,13089,1481,0
29329983,76561197986205035,27,662,737,180,0
29300361,76561197989465110,11,0,5634,624,0
29287157,76561197966460110,1,60,3351,2123,0
29285286,76561198012872771,3,0,1496,1225,0
29284121,76561198010230140,21,0,60,60,0
29282074,76561198039854022,3,0,8509,4909,0
29280274,76561198202105977,5,0,3181,405,0
29253713,76561197974826026,10,678,1521,604,0
29249986,76561198111642954,4,0,412,412,0
29249261,76561198351734649,2,0,69,69,0
29237513,76561197999371879,8,132,32,30,0
29234757,76561198006967152,126,0,2547,1578,0
29222650,76561198127218584,20,0,9551,6967,0
29196302,76561198168256845,15,118,9932,1491,0
29184572,76561198138433803,1,0,5933,3503,0
29183242,76561197991062716,2,0,646,463,0
29173239,76561198035765933,1,0,79,42,0
29127809,76561198088629746,7,0,191,191,0
28831904,76561198066508438,11,0,4307,0,0
28778914,76561197982599427,29,597,280,0,0
28665083,76561197978046738,58,0,87,0,0
28663990,76561197980109046,33,0,1806,60,0
28660210,76561198052260656,14,0,11876,2054,0
28496398,76561198063495659,3,0,5807,3957,0
27271630,76561198215744025,9,509,10446,5257,0
25709092,76561197991535619,4,0,413,413,0
25624338,76561198019459617,1,0,346,346,0
25595422,76561198170634278,1,0,1458,939,0
25504855,76561197982605608,32,0,1499,872,69
25315031,76561197985453888,39,970,217,196,0
25231773,76561197979371620,15,0,1326,1053,0
25223690,76561198220073771,3,94,406,390,0
25219864,76561198048935980,11,1196,1601,651,950
25003080,76561198013077768,62,795,977,977,0
25000421,76561197975458023,11,0,4468,2043,0
24988019,76561198253904953,12,0,2145,2145,0
24927948,76561198032217508,39,0,592,592,0
24926170,76561198077789050,6,0,376,345,0
24924145,76561197968396434,13,704,450,268,0
24920447,76561198031200400,99,0,4164,2861,0
24916533,76561197965972689,1,0,518,359,0
24898668,76561197984654092,49,0,239,239,0
24877736,76561198042052395,36,0,2318,2317,0
24876044,76561197980371475,38,2410,538,538,0
24833985,76561197970247553,4,0,447,169,0
24805350,76561198027265841,30,574,556,473,0
24761228,76561198094654096,33,0,3730,3027,0
24505731,76561198031548236,5,446,1108,486,0
24451928,76561198244282134,1,0,41,36,0
24260946,76561197991590760,5,0,179,179,0
24244696,76561198032696891,21,0,95,95,0
24243716,76561198054036722,5,0,1077,1067,0
24242750,76561198086800474,4,0,2028,1884,0
24239668,76561198039400099,70,0,23134,4324,0
24221706,76561197992465353,3,0,499,423,0
24197989,76561198017910022,10,0,209,209,0
24175933,76561198025981553,1,0,778,615,0
24171749,76561197983001487,7,0,589,589,0
23971276,76561198001382695,14,0,3526,3351,0
23949318,76561198048623723,172,353,398,398,0
23802711,76561197963245013,2,0,264,264,0
23654902,76561197998529394,13,0,3112,2327,0
23614446,76561198105226719,13,209,23626,11833,0
23589572,76561198071153355,1,0,494,494,0
23534042,76561198031353221,33,262,6774,5870,0
23458841,76561197994118994,17,0,3301,1349,0
23281368,76561198026040938,3,0,3605,3605,0
22829963,76561198003749247,4,0,230,204,0
22819001,76561198007097913,11,0,18181,1484,0
22808118,76561198169234775,3,0,149,149,0
22696596,76561198053354729,15,0,2460,804,0
22682368,76561198066698190,4,379,36044,6739,0
22648172,76561198100440252,32,309,56,56,0
22601287,76561198001913517,26,0,3251,310,0
22474198,76561198118100702,6,0,1460,1376,0
22413726,76561198008969644,2,0,1323,455,0
22337413,76561197980558274,3,0,366,366,0
22329189,76561198104973535,2,0,1610,389,0
22322720,76561198086039241,1,0,189,189,0
22241065,76561198013414567,1,0,1799,873,0
22226006,76561198115234946,22,0,11675,3179,0
22196628,76561198046888557,2,0,2728,1535,0
22195212,76561197983054129,5,330,675,112,0
22194626,76561198087428155,19,66,96,96,0
22190094,76561198027274590,3,0,1060,1020,0
22147926,76561198102269115,45,187,1140,1140,0
22138647,76561198006376629,9,348,261,261,0
22127464,76561198086178064,4,0,235,235,0
22034366,76561197988820690,2,0,3926,882,0
22022700,76561198017389271,4,0,5955,1225,0
22003848,76561198048219074,7,0,1343,1259,0
21982217,76561198032067926,38,384,93,33,0
21970791,76561198078901463,26,0,7221,4408,0
21935881,76561198030779112,2,0,1341,1236,0
21933861,76561198049724737,4,197,9969,3009,0
21896967,76561197991798166,116,0,22070,3256,0
21893518,76561198165836458,3,119,2412,1065,0
21865125,76561198062631919,14,0,1230,1230,0
21843492,76561198030917386,1,74,270,270,0
21818586,76561198021244204,42,0,5513,4439,0
21807051,76561197974821283,15,0,1233,21,0
21593840,76561198019539162,16,0,18079,4462,0
21590871,76561197990786078,3,0,3134,1358,0
21546022,76561198255609705,1,0,5752,1229,0
21541553,76561198024566915,2,0,1790,1761,0
21540312,76561198047237327,33,1115,818,804,0
21497511,76561198084721390,15,26,849,350,0
21452059,76561198081678832,7,78,313,313,0
21420850,76561198096348459,10,0,9337,2142,0
21365924,76561198009148119,2,0,15034,4453,0
21365583,76561198105398824,26,169,3932,852,0
