compound,neg,neu,pos,recommendationid
0.3182,0.0,0.566,0.434,153576710
0.5106,0.0,0.233,0.767,153380423
0.6696,0.0,0.308,0.692,153360614
0.4404,0.0,0.0,1.0,153301093
0.7964,0.0,0.649,0.351,153015179
0.9713,0.083,0.771,0.146,152986494
0.979,0.064,0.623,0.313,152856359
0.9221,0.072,0.722,0.206,152820737
0.4404,0.0,0.0,1.0,152631535
0.8233,0.103,0.784,0.113,152615336
0.3985,0.131,0.691,0.178,152611603
0.996,0.04,0.714,0.246,152602409
0.7717,0.0,0.801,0.199,152457416
-0.7972,0.164,0.712,0.124,152413327
0.9974,0.049,0.754,0.198,152401744
0.0,0.0,1.0,0.0,152261347
0.8934,0.0,0.359,0.641,152219499
0.4851,0.065,0.844,0.092,152086819
0.8439,0.0,0.725,0.275,152048921
0.4404,0.0,0.707,0.293,151990189
0.4019,0.141,0.621,0.237,151988756
-0.3601,0.113,0.783,0.105,151976862
0.7297,0.0,0.246,0.754,151933145
0.7713,0.0,0.767,0.233,151893834
0.6572,0.081,0.628,0.291,151839573
0.8651,0.123,0.721,0.157,151733168
0.7269,0.0,0.643,0.357,151659012
0.9604,0.0,0.773,0.227,151629288
0.0,0.0,1.0,0.0,151588610
0.5267,0.0,0.702,0.298,151421607
0.4019,0.0,0.886,0.114,151295006
0.0,0.0,1.0,0.0,151270938
-0.9718,0.19,0.705,0.105,151176931
0.9823,0.019,0.678,0.303,151081395
0.7351,0.0,0.795,0.205,151026048
-0.8126,0.514,0.486,0.0,150928615
0.8173,0.0,0.595,0.405,150883175
0.9874,0.009,0.769,0.222,150812059
0.765,0.025,0.784,0.191,150764431
0.9879,0.072,0.74,0.187,150712424
0.9806,0.065,0.815,0.119,150687430
0.34,0.0,0.909,0.091,150680696
0.872,0.062,0.784,0.154,150243263
0.8827,0.102,0.736,0.161,150104102
0.0,0.0,1.0,0.0,150061209
0.9934,0.099,0.751,0.15,150058660
0.4404,0.0,0.756,0.244,149979817
0.9687,0.073,0.564,0.363,149966420
-0.0387,0.077,0.851,0.072,149826900
0.9988,0.049,0.725,0.226,149664384
0.8578,0.149,0.669,0.182,149655780
0.9915,0.028,0.757,0.215,149410810
0.9568,0.016,0.776,0.208,149402209
0.891,0.0,0.815,0.185,149282874
0.8885,0.0,0.618,0.382,149280996
0.9533,0.011,0.78,0.208,149161993
0.7707,0.098,0.531,0.371,149120535
0.1334,0.135,0.758,0.107,148783213
0.6369,0.0,0.682,0.318,148756809
0.8481,0.0,0.268,0.732,148736376
0.6705,0.0,0.267,0.733,148727818
0.955,0.0,0.776,0.224,148704910
0.9412,0.0,0.517,0.483,148685921
0.9808,0.0,0.715,0.285,148671700
0.6249,0.0,0.196,0.804,148590594
0.8271,0.091,0.77,0.139,148575788
0.9679,0.052,0.807,0.141,148575116
0.4404,0.0,0.0,1.0,148551818
0.9101,0.063,0.633,0.303,148550819
0.9081,0.063,0.633,0.303,148533028
0.9748,0.055,0.561,0.383,148482353
0.6412,0.11,0.753,0.137,148476064
-0.7443,0.478,0.522,0.0,148377706
-0.5859,0.161,0.839,0.0,148348571
0.9687,0.112,0.719,0.169,148328430
0.0,0.0,1.0,0.0,148320717
0.7845,0.0,0.828,0.172,148317644
0.8591,0.0,0.296,0.704,148275460
0.0,0.0,1.0,0.0,148252578
0.98,0.069,0.716,0.216,148239366
0.9982,0.062,0.769,0.169,148220935
0.8519,0.0,0.491,0.509,148166235
-0.8925,0.164,0.691,0.145,148164979
0.9476,0.0,0.66,0.34,148075649
0.9657,0.075,0.747,0.178,148060024
0.7797,0.064,0.748,0.188,148053648
0.9501,0.087,0.741,0.172,148012783
-0.4449,0.369,0.631,0.0,147998543
0.9948,0.08,0.688,0.231,147917900
0.2015,0.13,0.746,0.125,147726458
0.296,0.0,0.0,1.0,147499711
0.4145,0.076,0.745,0.179,147322674
0.9981,0.059,0.716,0.225,147097981
-0.4605,0.154,0.742,0.104,147038355
0.7642,0.0,0.68,0.32,147007864
-0.9152,0.25,0.617,0.133,146923021
0.7993,0.058,0.838,0.104,146810665
0.9778,0.02,0.798,0.182,146775677
0.836,0.0,0.797,0.203,146676380
0.9824,0.016,0.692,0.291,146575595
0.9939,0.092,0.766,0.142,146572112
0.6361,0.0,0.698,0.302,146445151
0.6486,0.0,0.69,0.31,146062138
0.9952,0.025,0.708,0.267,146047850
0.7572,0.031,0.82,0.149,146010938
0.9958,0.061,0.642,0.298,145888857
0.2263,0.082,0.766,0.151,145785358
-0.2755,0.232,0.768,0.0,145724456
0.9894,0.066,0.787,0.147,145674238
0.9186,0.0,0.615,0.385,145564857
0.8942,0.056,0.722,0.222,145361253
0.9994,0.047,0.759,0.195,145316589
0.9387,0.0,0.673,0.327,145235775
0.9118,0.048,0.659,0.293,145200176
-0.2243,0.093,0.835,0.072,145140015
0.0,0.0,1.0,0.0,144933348
0.9896,0.078,0.818,0.104,144753990
0.4019,0.0,0.0,1.0,144634587
0.7111,0.0,0.79,0.21,144522931
-0.4124,0.175,0.729,0.096,144467308
0.8338,0.0,0.811,0.189,144128476
0.8309,0.0,0.818,0.182,144009558
0.7674,0.108,0.597,0.295,143915892
-0.6648,0.107,0.858,0.035,143673675
0.9842,0.013,0.689,0.298,143541898
0.982,0.056,0.743,0.201,143404127
0.3004,0.093,0.748,0.159,143350902
0.5413,0.058,0.775,0.167,143338215
0.8745,0.0,0.63,0.37,143170968
-0.5257,0.102,0.818,0.079,143153910
-0.3559,0.126,0.762,0.112,143144398
0.7397,0.17,0.497,0.334,143094167
0.8945,0.027,0.756,0.216,142972859
-0.5994,0.372,0.433,0.195,142821449
0.9773,0.089,0.695,0.216,142697759
0.9631,0.0,0.751,0.249,142635102
0.9825,0.054,0.76,0.186,142411479
-0.2688,0.079,0.921,0.0,142031993
0.6249,0.0,0.733,0.267,142003966
0.0516,0.099,0.796,0.105,141980817
0.875,0.059,0.78,0.161,141928834
0.9957,0.062,0.723,0.216,141899016
-0.1027,0.165,0.719,0.115,141794455
0.4019,0.0,0.0,1.0,141760615
0.9062,0.0,0.728,0.272,141756493
0.9784,0.0,0.743,0.257,141694921
0.9986,0.053,0.694,0.252,141557033
0.8979,0.06,0.621,0.32,141525791
0.3612,0.0,0.857,0.143,141476329
0.918,0.034,0.754,0.212,141466102
0.3838,0.158,0.688,0.154,141412018
0.0,0.0,1.0,0.0,141396806
-0.2411,0.06,0.94,0.0,141389014
0.4927,0.0,0.814,0.186,141332856
0.9204,0.057,0.737,0.206,141309271
0.0,0.0,1.0,0.0,141165424
0.9833,0.088,0.749,0.163,141083478
0.5106,0.0,0.784,0.216,141054815
0.4255,0.101,0.762,0.137,141027906
0.5859,0.0,0.853,0.147,141020104
0.8255,0.0,0.695,0.305,141014103
0.5106,0.0,0.476,0.524,140986876
0.9866,0.019,0.775,0.205,140951879
0.6249,0.0,0.0,1.0,140935867
0.0,0.0,1.0,0.0,140839346
0.8922,0.094,0.746,0.16,140719409
0.3612,0.0,0.839,0.161,140673070
0.6474,0.0,0.823,0.177,140515138
0.9481,0.0,0.639,0.361,140477005
0.0,0.0,1.0,0.0,140475708
0.9436,0.091,0.576,0.332,140402570
0.9994,0.077,0.745,0.178,140399815
0.9816,0.023,0.783,0.194,140326564
0.6249,0.0,0.0,1.0,140311950
0.7125,0.0,0.541,0.459,140209059
-0.9716,0.214,0.668,0.118,140035434
-0.2387,0.178,0.657,0.165,139932912
0.8591,0.0,0.838,0.162,139850128
0.0,0.0,1.0,0.0,139770773
0.9575,0.15,0.498,0.352,139765012
0.4215,0.0,0.263,0.737,139710678
0.9451,0.0,0.709,0.291,139586003
0.0,0.0,1.0,0.0,139518144
0.0,0.0,1.0,0.0,139454659
0.6476,0.0,0.7,0.3,139431210
-0.599,0.114,0.772,0.114,139293487
0.6249,0.0,0.328,0.672,139260351
0.7609,0.102,0.757,0.141,139187923
0.9022,0.0,0.675,0.325,139131591
0.984,0.012,0.745,0.243,138997893
0.9225,0.069,0.747,0.184,138966399
0.876,0.027,0.728,0.245,138872544
-0.5874,0.133,0.761,0.106,138810101
0.9763,0.053,0.705,0.242,138667091
0.4926,0.0,0.239,0.761,138606190
0.9904,0.055,0.674,0.271,138525916
0.0,0.0,1.0,0.0,138502596
0.9702,0.025,0.771,0.204,138269977
0.7622,0.12,0.723,0.157,138150576
0.7249,0.0,0.89,0.11,138130317
-0.0588,0.221,0.562,0.217,138044589
0.3173,0.0,0.916,0.084,138029823
0.8807,0.085,0.625,0.29,138004682
0.9909,0.082,0.622,0.296,137977541
-0.5719,0.263,0.575,0.162,137817496
0.9385,0.052,0.59,0.358,137781728
0.9508,0.121,0.575,0.304,137735929
0.9435,0.042,0.756,0.202,137695122
0.828,0.103,0.767,0.13,137645405
0.9755,0.013,0.799,0.188,137623965
0.9342,0.042,0.781,0.177,137532015
0.9721,0.036,0.744,0.219,137398731
0.0,0.0,1.0,0.0,137309224
0.9857,0.115,0.723,0.162,137259921
0.9965,0.085,0.734,0.181,137223419
0.997,0.109,0.701,0.189,137171701
0.9793,0.107,0.711,0.182,137129734
0.9135,0.091,0.743,0.166,137082816
0.9741,0.088,0.695,0.217,136906694
0.9984,0.07,0.792,0.138,136619599
0.7893,0.076,0.629,0.295,136607245
0.9118,0.0,0.874,0.126,136543878
0.8998,0.0,0.776,0.224,136539140
0.9451,0.031,0.784,0.185,136468152
0.5859,0.0,0.648,0.352,136421354
0.9641,0.04,0.822,0.137,136383550
0.0,0.0,1.0,0.0,136304970
0.9962,0.061,0.788,0.151,136269554
0.6696,0.0,0.308,0.692,136220845
0.9932,0.024,0.71,0.266,136180931
0.34,0.0,0.745,0.255,136064319
0.5106,0.0,0.233,0.767,136008112
0.9772,0.082,0.663,0.255,135985689
0.9294,0.04,0.785,0.175,135981859
0.9984,0.083,0.718,0.198,135974900
0.9923,0.036,0.723,0.241,135917188
-0.5106,0.239,0.658,0.103,135892908
0.993,0.075,0.75,0.175,135625762
0.6369,0.0,0.543,0.457,135362407
-0.6283,0.09,0.842,0.069,135208051
0.9851,0.034,0.575,0.391,135180199
0.4404,0.0,0.408,0.592,135142080
-0.8094,0.148,0.755,0.097,135103134
0.3182,0.024,0.918,0.057,134902933
-0.1406,0.24,0.541,0.22,134867119
0.8668,0.083,0.818,0.099,134837355
-0.952,0.131,0.78,0.089,134812508
0.7572,0.0,0.381,0.619,134793655
0.6295,0.061,0.863,0.077,134777887
0.0,0.0,1.0,0.0,134770309
0.8441,0.0,0.754,0.246,134698465
0.946,0.018,0.792,0.19,134551896
-0.3616,0.141,0.783,0.076,134396632
-0.6573,0.112,0.789,0.1,134271853
0.9797,0.046,0.738,0.216,134258259
0.8885,0.113,0.468,0.42,134240320
0.9939,0.05,0.7,0.251,134124556
0.9961,0.036,0.81,0.154,134082037
0.9844,0.056,0.694,0.25,133934136
0.7003,0.0,0.805,0.195,133921200
-0.9384,0.076,0.883,0.041,133904019
0.7351,0.0,0.807,0.193,133893568
0.2567,0.19,0.602,0.208,133893210
0.7412,0.104,0.729,0.167,133785220
0.624,0.0,0.423,0.577,133718217
0.4019,0.0,0.575,0.425,133718067
0.1548,0.107,0.761,0.131,133710487
0.8816,0.0,0.308,0.692,133643996
0.969,0.02,0.878,0.102,133574508
-0.9955,0.204,0.754,0.042,133564555
0.8221,0.0,0.734,0.266,133467757
0.6052,0.0,0.82,0.18,133465616
0.6486,0.042,0.789,0.169,133446873
0.9969,0.064,0.742,0.194,133385475
0.9497,0.08,0.687,0.233,133380671
0.0,0.0,1.0,0.0,133335272
0.6571,0.077,0.816,0.106,133300854
0.2263,0.0,0.84,0.16,133188079
0.6082,0.0,0.794,0.206,133140481
-0.1419,0.033,0.967,0.0,133070949
-0.1655,0.156,0.669,0.175,132905553
0.8271,0.0,0.717,0.283,132871766
0.4559,0.0,0.557,0.443,132869091
-0.507,0.215,0.785,0.0,132843423
0.9502,0.037,0.821,0.142,132813126
-0.9246,0.197,0.721,0.082,132752746
0.0,0.0,1.0,0.0,132712751
0.0,0.0,1.0,0.0,132674623
0.5106,0.0,0.0,1.0,132631125
-0.8201,0.118,0.791,0.091,132603901
0.7841,0.0,0.225,0.775,132505278
-0.5719,0.425,0.575,0.0,132484270
0.0,0.0,1.0,0.0,132470784
0.9156,0.081,0.779,0.14,132429606
0.0,0.0,1.0,0.0,132398192
0.7554,0.092,0.77,0.138,132355547
0.6736,0.14,0.659,0.201,132310224
0.8572,0.096,0.49,0.414,132290761
0.998,0.0,0.633,0.367,132288374
0.0,0.0,1.0,0.0,132278436
0.0,0.0,1.0,0.0,132252458
0.5411,0.033,0.875,0.091,132218816
0.4033,0.0,0.27,0.73,132180137
0.9721,0.02,0.673,0.307,132171050
0.7351,0.0,0.754,0.246,132165156
0.7841,0.047,0.727,0.226,132147256
0.9891,0.022,0.739,0.239,132146962
0.8126,0.0,0.0,1.0,132135215
0.7574,0.0,0.629,0.371,132125008
0.9671,0.0,0.403,0.597,132122527
-0.9486,0.133,0.727,0.141,132117569
0.9201,0.0,0.782,0.218,132103952
0.9971,0.063,0.765,0.172,132074985
0.6504,0.022,0.876,0.102,132069172
0.9899,0.017,0.777,0.206,132045602
0.8136,0.131,0.718,0.151,132034560
0.0,0.0,1.0,0.0,132032845
0.8527,0.06,0.806,0.133,132015019
0.4404,0.067,0.814,0.119,131978569
0.6938,0.041,0.762,0.197,131977660
0.9734,0.062,0.722,0.217,131975758
0.9708,0.0,0.768,0.232,131840653
0.9887,0.028,0.709,0.264,131689416
0.6767,0.0,0.74,0.26,131655725
0.34,0.0,0.556,0.444,131619986
0.9873,0.082,0.782,0.136,131518078
0.9384,0.02,0.824,0.156,131500717
0.8943,0.0,0.886,0.114,131424047
0.9739,0.03,0.714,0.255,131371080
0.8366,0.043,0.664,0.293,131325420
0.8126,0.0,0.741,0.259,131317647
0.8126,0.0,0.598,0.402,131002623
0.9991,0.044,0.756,0.201,130967555
0.8065,0.094,0.788,0.118,130946842
0.9873,0.048,0.658,0.294,130924478
0.4404,0.0,0.508,0.492,130876562
0.0847,0.062,0.867,0.07,130749564
0.0,0.0,1.0,0.0,130528311
0.2746,0.174,0.516,0.31,130507275
-0.8247,0.093,0.828,0.079,130483520
0.0,0.0,1.0,0.0,130478404
-0.0689,0.175,0.67,0.155,130478321
0.4404,0.0,0.256,0.744,130400412
0.8258,0.0,0.687,0.313,130394887
0.0,0.0,1.0,0.0,130340088
0.9787,0.1,0.675,0.226,130282901
0.9771,0.053,0.694,0.253,130271554
0.9977,0.048,0.671,0.281,130244008
-0.296,0.268,0.732,0.0,130225616
0.9944,0.027,0.784,0.189,130198970
0.9493,0.028,0.728,0.244,130170643
0.0798,0.106,0.749,0.145,130169055
0.5927,0.05,0.73,0.219,130162445
0.9185,0.063,0.697,0.24,130148583
0.9843,0.067,0.78,0.153,130063269
0.4588,0.0,0.0,1.0,130057718
0.4404,0.0,0.0,1.0,130004390
0.4588,0.0,0.625,0.375,129879938
0.5106,0.0,0.377,0.623,129796253
-0.7933,0.105,0.819,0.076,129789526
0.9941,0.041,0.606,0.352,129760637
0.9894,0.056,0.725,0.219,129728906
-0.1358,0.138,0.73,0.132,129713479
0.5106,0.0,0.233,0.767,129703437
0.92,0.0,0.753,0.247,129683838
0.8156,0.0,0.401,0.599,129655069
0.9709,0.053,0.707,0.24,129507234
0.4404,0.0,0.256,0.744,129471379
0.2169,0.088,0.786,0.126,129465809
-0.7537,0.152,0.776,0.071,129433664
-0.0516,0.129,0.745,0.126,129430612
0.2263,0.0,0.513,0.487,129425514
0.7184,0.0,0.667,0.333,129406838
0.3223,0.069,0.816,0.116,129373892
0.6577,0.0,0.736,0.264,129361519
0.9974,0.022,0.683,0.294,129350153
0.7906,0.0,0.533,0.467,129325404
0.4223,0.152,0.647,0.2,129292994
0.5095,0.0,0.838,0.162,129282967
0.9864,0.0,0.505,0.495,129267550
0.7876,0.04,0.88,0.081,129246992
0.7184,0.0,0.455,0.545,129232190
0.7256,0.0,0.767,0.233,129231191
0.972,0.0,0.593,0.407,129221944
0.6696,0.0,0.77,0.23,129218716
0.3089,0.0,0.571,0.429,129198590
0.8381,0.0,0.655,0.345,129180292
0.836,0.136,0.282,0.582,129175206
0.9628,0.039,0.786,0.175,129078750
0.7096,0.028,0.866,0.107,129037848
0.995,0.094,0.748,0.159,129000940
0.5719,0.0,0.619,0.381,128986150
0.9447,0.039,0.714,0.247,128928578
0.4754,0.0,0.244,0.756,128925461
0.9306,0.061,0.479,0.46,128911897
0.7799,0.0,0.54,0.46,128890419
0.9967,0.017,0.684,0.3,128804519
0.9432,0.059,0.674,0.267,128790332
0.9647,0.047,0.739,0.214,128769219
0.0,0.0,1.0,0.0,128763664
-0.9735,0.188,0.728,0.085,128757211
0.9641,0.013,0.786,0.201,128640859
0.8822,0.116,0.596,0.288,128554320
0.9967,0.036,0.626,0.338,128551947
0.0,0.0,1.0,0.0,128520079
0.5994,0.0,0.692,0.308,128508732
0.9169,0.062,0.615,0.323,128336282
0.6369,0.0,0.802,0.198,128311346
0.6696,0.0,0.308,0.692,128267906
0.34,0.0,0.294,0.706,128171768
0.9953,0.062,0.787,0.151,128120264
-0.0,0.179,0.641,0.179,128005910
0.4588,0.0,0.821,0.179,127978910
0.0,0.0,1.0,0.0,127927121
0.4404,0.0,0.508,0.492,127862477
0.9934,0.043,0.787,0.17,127824958
0.8997,0.0,0.807,0.193,127804241
0.8481,0.0,0.719,0.281,127759904
0.7156,0.0,0.168,0.832,127757140
0.9849,0.042,0.577,0.381,127737345
0.8737,0.0,0.732,0.268,127678579
0.9925,0.108,0.74,0.153,127670872
0.677,0.0,0.7,0.3,127569251
0.998,0.039,0.799,0.161,127567367
0.847,0.0,0.596,0.404,127525268
0.9338,0.0,0.531,0.469,127501878
0.3612,0.0,0.878,0.122,127500706
0.96,0.132,0.72,0.148,127393401
0.8689,0.0,0.449,0.551,127361812
0.9913,0.124,0.713,0.163,127346391
0.9578,0.0,0.61,0.39,127342583
0.5994,0.0,0.877,0.123,127318390
0.0,0.0,1.0,0.0,127238510
0.9581,0.04,0.694,0.267,127231795
0.807,0.0,0.839,0.161,127165609
0.967,0.0,0.683,0.317,127123960
0.2023,0.05,0.884,0.066,126853178
0.9971,0.073,0.743,0.185,126748435
-0.34,0.211,0.789,0.0,126735553
0.8514,0.0,0.804,0.196,126701237
0.7707,0.025,0.827,0.148,126680290
0.8358,0.0,0.503,0.497,126647170
0.9563,0.0,0.759,0.241,126611378
0.8689,0.0,0.634,0.366,126572228
0.5106,0.0,0.602,0.398,126536555
0.7269,0.0,0.823,0.177,126529408
0.9442,0.035,0.757,0.208,126525232
0.8143,0.053,0.73,0.217,126504654
0.4019,0.0,0.748,0.252,126482880
0.9956,0.042,0.76,0.198,126429342
0.9598,0.035,0.734,0.231,126426832
0.765,0.0,0.742,0.258,126392982
0.9935,0.029,0.709,0.263,126280545
0.765,0.0,0.645,0.355,126254421
0.8979,0.0,0.876,0.124,126140668
0.8074,0.066,0.772,0.163,126136880
0.6369,0.0,0.488,0.512,126123526
0.6249,0.0,0.196,0.804,126102628
0.6369,0.0,0.435,0.565,126055016
0.9838,0.058,0.656,0.286,126046462
0.6887,0.0,0.75,0.25,125994191
0.9995,0.06,0.689,0.251,125925539
0.9197,0.044,0.856,0.1,125920832
0.9712,0.0,0.783,0.217,125917754
0.9981,0.062,0.621,0.317,125834376
0.8729,0.0,0.642,0.358,125788625
0.5859,0.0,0.774,0.226,125714452
0.9837,0.074,0.688,0.238,125714031
0.9024,0.131,0.636,0.233,125702476
0.088,0.227,0.532,0.241,125689929
0.9358,0.05,0.764,0.186,125681859
0.4927,0.0,0.878,0.122,125638171
0.0772,0.161,0.657,0.182,125630776
0.9599,0.076,0.782,0.142,125614763
0.9624,0.063,0.753,0.184,125612175
0.5106,0.0,0.732,0.268,125522838
0.967,0.0,0.386,0.614,125516699
0.4404,0.0,0.707,0.293,125411421
0.8778,0.115,0.682,0.203,125395860
-0.9911,0.156,0.712,0.132,125349668
-0.2023,0.262,0.514,0.224,125324913
0.9115,0.1,0.761,0.139,125280330
0.4404,0.0,0.791,0.209,125263292
0.8555,0.115,0.636,0.249,125258977
0.0,0.0,1.0,0.0,125229244
0.5574,0.0,0.581,0.419,125219236
0.7269,0.0,0.736,0.264,125202908
0.8555,0.0,0.58,0.42,125157381
-0.9733,0.204,0.753,0.043,125065710
0.875,0.0,0.545,0.455,125064803
0.4019,0.0,0.748,0.252,125046087
0.6867,0.0,0.75,0.25,125033999
0.4926,0.0,0.0,1.0,124871517
0.9648,0.0,0.647,0.353,124864626
0.9355,0.0,0.606,0.394,124858570
0.9425,0.046,0.797,0.158,124829640
0.9557,0.072,0.804,0.124,124824414
0.9988,0.02,0.74,0.24,124813736
0.6249,0.0,0.196,0.804,124794930
0.976,0.0,0.673,0.327,124764046
0.5857,0.104,0.724,0.172,124743126
0.2073,0.145,0.705,0.151,124673549
0.8779,0.0,0.802,0.198,124607249
0.6114,0.0,0.334,0.666,124602420
0.9824,0.036,0.718,0.246,124601019
0.955,0.031,0.74,0.229,124533262
0.8014,0.061,0.805,0.134,124506245
0.1901,0.0,0.741,0.259,124450127
0.5158,0.042,0.825,0.133,124443770
0.9324,0.069,0.729,0.202,124440730
0.9949,0.035,0.756,0.209,124440079
-0.5209,0.076,0.881,0.044,124396807
0.6114,0.0,0.2,0.8,124387244
0.6249,0.0,0.745,0.255,124325219
0.3612,0.0,0.918,0.082,124279032
0.101,0.05,0.892,0.058,124233410
-0.2296,0.156,0.694,0.15,124231227
0.4404,0.044,0.843,0.112,124212221
0.998,0.069,0.742,0.189,124207247
0.9609,0.0,0.758,0.242,124205232
0.9809,0.049,0.701,0.25,124194024
0.8622,0.0,0.719,0.281,124193342
0.8074,0.0,0.523,0.477,124190039
0.9355,0.079,0.714,0.207,124186931
0.9957,0.07,0.739,0.191,124176560
0.8173,0.0,0.779,0.221,124136044
0.9679,0.085,0.794,0.121,124131313
0.296,0.059,0.829,0.111,124098965
0.5024,0.059,0.848,0.093,124067053
0.9877,0.01,0.783,0.207,124060334
0.7783,0.039,0.785,0.176,124035575
0.9942,0.058,0.707,0.235,124005785
0.7269,0.0,0.724,0.276,123951308
0.9758,0.0,0.436,0.564,123878088
0.0,0.0,1.0,0.0,123818533
0.8476,0.0,0.685,0.315,123798691
0.6369,0.0,0.826,0.174,123767106
-0.9807,0.187,0.667,0.146,123762005
0.0,0.0,1.0,0.0,123726046
0.8901,0.031,0.778,0.191,123706361
0.8585,0.0,0.691,0.309,123661581
0.5252,0.076,0.724,0.199,123660930
0.9541,0.087,0.675,0.239,123652174
0.9677,0.0,0.723,0.277,123632147
0.1027,0.052,0.89,0.058,123562776
-0.996,0.148,0.786,0.066,123446250
0.9988,0.082,0.721,0.197,123413630
0.8481,0.037,0.75,0.213,123413203
0.765,0.0,0.761,0.239,123321657
0.9875,0.02,0.8,0.18,123296328
0.9958,0.059,0.73,0.21,123212122
0.4404,0.0,0.256,0.744,123038539
0.9819,0.069,0.746,0.185,123032847
0.93,0.0,0.653,0.347,122983614
0.4404,0.0,0.508,0.492,122970238
0.8908,0.0,0.547,0.453,122904561
0.9761,0.009,0.836,0.155,122789196
0.9885,0.0,0.747,0.253,122780043
0.9112,0.0,0.724,0.276,122764863
0.9698,0.031,0.643,0.325,122717994
0.9325,0.0,0.375,0.625,122550539
-0.5118,0.131,0.869,0.0,122412543
0.8173,0.0,0.586,0.414,122349865
0.6369,0.0,0.625,0.375,122322849
0.0,0.0,1.0,0.0,122156820
0.975,0.0,0.691,0.309,122149759
0.0,0.0,1.0,0.0,122134288
0.9994,0.014,0.745,0.241,122057605
0.9702,0.132,0.52,0.348,122036016
0.7521,0.116,0.74,0.145,121961362
0.2846,0.0,0.807,0.193,121858533
0.6956,0.0,0.773,0.227,121826575
0.9592,0.0,0.832,0.168,121822459
0.34,0.154,0.627,0.219,121805969
0.9312,0.0,0.71,0.29,121790260
0.9591,0.049,0.806,0.145,121697903
0.6908,0.0,0.769,0.231,121603693
0.0,0.0,1.0,0.0,121585533
0.2343,0.109,0.777,0.114,121542774
0.997,0.063,0.753,0.184,121524369
0.2177,0.103,0.787,0.11,121503827
0.9001,0.08,0.706,0.214,121499215
0.5106,0.114,0.595,0.292,121492445
0.7574,0.0,0.629,0.371,121339792
0.9104,0.075,0.798,0.127,121333964
0.5563,0.0,0.783,0.217,121286127
0.9971,0.087,0.702,0.211,121260843
0.9538,0.074,0.755,0.171,121225804
0.9752,0.014,0.765,0.221,121219287
0.9665,0.06,0.762,0.178,121152407
0.9928,0.102,0.73,0.167,121140189
0.9286,0.067,0.673,0.259,121068926
0.7351,0.0,0.693,0.307,121066365
0.8857,0.0,0.678,0.322,121032574
-0.9076,0.097,0.815,0.088,120969883
0.0,0.0,1.0,0.0,120900015
0.7603,0.0,0.605,0.395,120856554
0.0,0.0,1.0,0.0,120855255
0.9267,0.074,0.771,0.155,120827118
-0.8852,0.34,0.604,0.057,120712878
0.9944,0.058,0.797,0.145,120615617
0.8151,0.0,0.811,0.189,120468194
0.9722,0.027,0.602,0.371,120407892
0.4404,0.0,0.408,0.592,120388584
0.9876,0.033,0.776,0.19,120365654
0.7447,0.042,0.765,0.193,120330388
0.9956,0.083,0.773,0.144,120320101
0.7858,0.071,0.725,0.205,120289276
-0.2393,0.246,0.754,0.0,120208364
0.9623,0.089,0.802,0.109,120082763
0.3269,0.081,0.79,0.129,120077499
-0.5423,0.538,0.462,0.0,119907192
0.358,0.0,0.738,0.262,119883400
0.6369,0.0,0.543,0.457,119870350
0.9983,0.034,0.693,0.273,119799848
0.0,0.0,1.0,0.0,119674186
0.6901,0.0,0.345,0.655,119593159
0.9267,0.028,0.713,0.259,119579008
0.9702,0.0,0.634,0.366,119522871
0.962,0.016,0.756,0.228,119499130
0.8519,0.0,0.659,0.341,119401948
0.8057,0.051,0.667,0.282,119391771
0.4215,0.0,0.0,1.0,119388689
0.296,0.182,0.568,0.25,119366774
0.9699,0.023,0.758,0.219,119355289
0.2527,0.087,0.807,0.106,119348305
0.5647,0.077,0.78,0.143,119304696
0.9988,0.054,0.791,0.156,119298224
0.7003,0.0,0.707,0.293,119290116
-0.5023,0.168,0.773,0.059,119287359
0.9769,0.0,0.461,0.539,119280410
0.5267,0.0,0.405,0.595,119273723
0.9463,0.124,0.729,0.147,119257358
0.9705,0.064,0.778,0.158,119175441
0.0258,0.0,0.975,0.025,119155614
0.9548,0.022,0.767,0.211,119109767
0.9243,0.085,0.78,0.134,119103355
0.7783,0.046,0.654,0.301,119052805
0.4515,0.067,0.783,0.15,118982471
0.8834,0.0,0.829,0.171,118966123
0.9874,0.063,0.7,0.237,118910073
0.9738,0.0,0.67,0.33,118850766
0.5562,0.0,0.0,1.0,118830330
0.0,0.0,1.0,0.0,118764679
-0.0541,0.114,0.786,0.099,118727583
-0.4651,0.1,0.813,0.087,77408830
-0.9802,0.141,0.809,0.05,30900213
0.7862,0.14,0.679,0.181,30297505
-0.911,0.239,0.591,0.17,25216749
-0.9657,0.332,0.668,0.0,25096916
0.8869,0.079,0.776,0.145,25079999
0.2846,0.0,0.933,0.067,25040445
-0.705,0.146,0.714,0.141,25016078
0.5429,0.0,0.887,0.113,59390691
-0.7783,0.221,0.779,0.0,49520574
0.765,0.0,0.732,0.268,48743064
-0.0258,0.068,0.867,0.065,47657152
0.0,0.0,1.0,0.0,45570625
