compound,neg,neu,pos,recommendationid,length,readability_score,reviewerid,appid,review_count,game_count,playtime_forever,playtime_at_review,playtime_last_two_week,voted_up,votes_up,votes_funny,comment_count,steam_purchase,received_for_free,written_during_early_access
0.34,0.161,0.536,0.304,7609462,1.845098040014257,100.0,76561198008157964,227000,8,0,846,837,0,1,0,0,0,1,0,0
-0.3818,0.173,0.727,0.1,7614663,2.004321373782642,75.50000000000003,76561197980703858,227000,18,0,1156,1071,0,1,4,0,0,1,0,0
0.1027,0.085,0.836,0.079,7615211,2.761927838420529,65.55633333333336,76561198039652280,244850,46,0,1122,1024,0,1,0,0,0,1,0,1
0.8316,0.0,0.532,0.468,7617899,1.9084850188786495,100.0,76561197971116423,227000,41,0,309,233,0,1,0,0,0,1,0,0
0.4418,0.056,0.803,0.14,7619470,2.6803355134145628,22.13250000000002,76561198014244484,227000,15,0,323,322,0,1,0,0,0,0,0,0
0.9399,0.079,0.677,0.244,7643859,2.661812685537261,68.80054545454547,76561197983536968,227000,145,0,701,701,0,1,0,0,0,1,0,0
0.9694,0.055,0.815,0.129,7651015,3.2108533653148927,58.76125000000002,76561198036186446,227000,33,0,795,438,0,1,0,0,0,1,0,0
0.9827,0.0,0.67,0.33,7652207,2.602059991327962,75.98359649122811,76561198052408674,227000,4,216,724,724,0,1,0,0,0,1,0,0
0.0,0.0,1.0,0.0,7666823,1.1760912590556811,100.0,76561198034246904,259620,9,297,79,6,0,0,5,0,0,1,0,0
0.9619,0.069,0.7,0.231,7675280,2.755112266395071,64.36483495145633,76561198010272507,227000,14,0,1147,790,0,1,0,0,0,1,0,0
0.8201,0.109,0.714,0.177,7709770,2.6665179805548807,56.55079545454549,76561197993984598,227000,40,0,490,490,0,1,0,0,0,1,0,0
-0.7229,0.08,0.857,0.063,7712576,3.189770956346873,71.88924342105264,76561197980561918,227000,10,0,1491,551,0,1,0,0,0,1,0,0
0.9934,0.027,0.771,0.201,7719621,3.1598678470925665,41.98854838709679,76561197965135144,227000,8,0,1293,678,0,0,0,0,1,1,0,0
0.897,0.0,0.768,0.232,7723713,2.332438459915605,86.07454545454549,76561198066984849,227000,30,0,649,649,0,1,0,0,0,0,0,0
0.3384,0.065,0.85,0.085,7731002,2.5415792439465807,74.34598039215687,76561198112018504,115200,7,81,17200,2660,0,1,2,0,0,1,0,0
0.9866,0.017,0.784,0.199,7734655,2.977723605288848,59.76748366013075,76561198025120603,227000,17,0,514,392,0,1,4,0,1,1,0,0
0.9837,0.075,0.671,0.254,7743312,2.876217840591642,77.20750000000001,76561197962414275,227000,2,576,281,281,0,1,1,0,0,0,0,0
0.9668,0.045,0.854,0.102,7744575,3.3699576073460524,56.81279020082612,76561197982699993,227000,6,448,379,379,0,1,0,0,0,1,0,0
0.934,0.045,0.673,0.281,7754468,2.4132997640812515,83.59833333333334,76561198040413623,244850,4,264,4799,1098,0,1,0,0,0,1,0,1
0.9948,0.041,0.855,0.104,7765061,3.593396842300206,69.54077423257223,76561197964128895,227000,10,1736,212,26,0,1,30,0,0,0,0,0
0.6249,0.0,0.728,0.272,7775195,1.8750612633917,100.0,76561198089025651,244850,1,0,15860,1077,0,1,0,1,0,1,0,1
0.3802,0.0,0.834,0.166,7783728,1.8388490907372552,100.0,76561198024990632,227000,58,0,255,255,0,1,0,0,0,0,0,0
0.9944,0.046,0.787,0.167,7784237,3.3718064585074154,57.547346534653485,76561198000422381,227000,229,826,481,481,0,1,1,0,0,0,0,0
0.8205,0.0,0.775,0.225,7788083,2.3283796034387376,74.33230769230771,76561198045486124,227000,11,490,168,168,0,1,2,0,0,1,0,0
0.8906,0.088,0.567,0.345,7789117,2.3096301674258983,71.53096491228072,76561198043341245,227000,28,0,296,296,0,1,0,0,0,1,0,0
0.5983,0.074,0.781,0.146,7789329,2.580924975675619,49.9078177966102,76561198029882737,227000,4,259,350,350,0,1,0,0,0,1,0,0
0.9255,0.063,0.841,0.096,7797158,3.283074974735471,63.75700000000002,76561197971913841,259620,23,710,67,67,0,0,299,7,13,1,0,0
0.9389,0.014,0.848,0.138,7797242,2.753583058892906,68.69142857142859,76561197970805228,228280,10,0,300,209,0,1,0,0,0,1,0,0
0.9978,0.049,0.81,0.141,7814330,3.634275694625944,67.07149418604652,76561198002604604,227000,6,0,1848,863,0,1,1,0,0,0,0,0
0.6476,0.0,0.798,0.202,7816978,2.1367205671564067,19.087236842105284,76561198012640569,227000,10,0,395,395,0,1,1,0,0,0,0,0
0.6588,0.0,0.532,0.468,7852328,1.6020599913279625,100.0,76561197976143675,227000,7,0,720,720,0,1,0,0,0,1,0,0
0.0772,0.161,0.657,0.182,7852521,1.8129133566428552,100.0,76561198027455204,115200,4,0,805,207,0,0,7,0,0,1,0,0
0.8439,0.0,0.664,0.336,7852593,2.033423755486949,60.63428571428573,76561197998696138,227000,89,850,516,515,0,1,4,0,0,1,0,0
0.6797,0.0,0.466,0.534,7855075,1.3617278360175928,100.0,76561198021732639,244850,3,0,1892,395,0,1,1,0,0,0,0,1
0.7783,0.105,0.543,0.351,7868480,2.012837224705172,89.09087719298246,76561197970571029,227000,9,0,315,315,0,1,0,0,0,1,0,0
0.9294,0.0,0.571,0.429,7872481,2.2624510897304293,54.70142857142861,76561198001481878,227000,1,0,524,332,0,1,0,0,0,1,0,0
0.4939,0.0,0.543,0.457,7879451,1.6127838567197357,100.0,76561197999780465,227000,3,0,366,366,0,1,0,0,0,1,0,0
0.8264,0.0,0.712,0.288,7890828,2.227886704613673,69.78500000000001,76561198022691018,227000,3,419,3666,756,0,1,1,0,0,1,0,0
0.8516,0.0,0.628,0.372,7893923,1.9242792860618811,100.0,76561198052402083,227000,12,572,1475,1168,0,1,0,0,0,0,0,0
0.9081,0.053,0.687,0.259,7898667,2.404833716619938,68.8937878787879,76561198006509819,252250,22,770,155,100,0,1,17,0,0,0,0,1
0.9544,0.0,0.756,0.244,7900179,2.558708570533166,53.38794871794872,76561197970628498,227000,14,0,676,578,0,1,0,0,0,1,0,0
0.8402,0.094,0.675,0.231,7901679,2.45484486000851,80.68684210526318,76561198031348175,227000,11,238,277,277,0,1,0,0,0,1,0,0
0.9618,0.0,0.359,0.641,7916831,1.9867717342662448,100.0,76561198062336598,227000,21,2756,252,252,0,1,3,0,0,0,0,0
0.8313,0.138,0.388,0.474,7917141,1.8808135922807911,100.0,76561198060121518,227000,10,1005,528,528,0,1,0,0,0,1,0,0
-0.7096,0.118,0.779,0.103,7917907,2.9881128402683514,68.81315789473686,76561197982815087,230190,7,0,3632,84,0,1,187,0,7,1,0,1
-0.8287,0.152,0.714,0.134,7918566,3.107549129744686,64.27627503736925,76561198019715562,227000,17,1401,438,329,0,0,9,0,3,0,0,0
0.296,0.0,0.312,0.688,7920299,1.0,100.0,76561198007829078,227000,7,145,917,676,0,1,0,0,0,1,0,0
0.6714,0.074,0.612,0.314,7958015,1.9395192526186185,100.0,76561197973402038,227000,72,781,1256,572,0,1,0,0,0,1,0,0
0.7824,0.051,0.78,0.169,7972749,2.4232458739368075,83.64904761904764,76561198008240090,259620,23,0,340,328,0,1,7,0,0,1,0,0
0.81,0.0,0.645,0.355,7972830,1.9867717342662448,100.0,76561198024554141,252250,6,489,118,89,0,1,2,0,0,1,0,1
0.9001,0.0,0.4,0.6,7981151,1.8195439355418683,100.0,76561198018546780,227000,20,0,368,368,0,1,0,0,0,1,0,0
0.5106,0.0,0.377,0.623,7988964,1.0791812460476249,100.0,76561198019958571,227000,4,0,59,59,0,1,0,0,0,0,0,0
0.9238,0.071,0.567,0.362,7991470,2.3138672203691533,58.53333333333336,76561197980825206,227000,1,0,335,335,0,1,8,0,0,1,0,0
0.9922,0.036,0.773,0.191,7992558,3.112605001534574,67.32337398373986,76561198023349690,204880,22,696,7749,2673,0,1,0,0,0,0,0,0
0.9379,0.0,0.536,0.464,8002391,2.1522883443830563,82.47550000000001,76561198037529853,227000,208,1663,909,610,0,1,0,0,0,0,0,0
0.7351,0.0,0.139,0.861,8004015,1.1139433523068367,100.0,76561197991389490,227000,127,0,8,8,0,1,0,0,0,1,0,0
0.9493,0.033,0.681,0.286,8004685,2.4578818967339924,85.18232311320756,76561197960315996,254200,25,391,199728,4822,0,1,669,146,66,0,0,1
-0.9814,0.144,0.781,0.076,8012013,3.2317243833285163,53.49955882352944,76561197991137016,248450,32,0,892,892,0,0,117,3,7,1,0,0
0.936,0.0,0.852,0.148,8012725,2.663700925389648,67.9497093023256,76561197980312349,227000,7,0,424,424,0,1,0,0,0,1,0,0
0.9162,0.0,0.756,0.244,8014122,2.4199557484897576,83.0092307692308,76561197968930433,227000,24,556,635,507,0,1,3,0,0,1,0,0
0.971,0.102,0.548,0.349,8021831,2.4727564493172123,76.12057142857144,76561198077242085,115200,14,0,1661,887,0,1,66,7,0,1,0,0
0.953,0.0,0.776,0.224,8025487,2.5820633629117085,72.67147826086956,76561197980969381,259680,3,636,678,163,0,1,3,0,0,1,0,0
0.9545,0.0,0.57,0.43,8036851,2.3304137733491905,55.4412837837838,76561198002375765,227000,15,754,728,374,0,1,2,0,0,1,0,0
0.7096,0.062,0.836,0.102,8045608,3.0538464268522523,56.768495879120906,76561197987091094,227000,27,0,362,362,0,1,1,0,0,1,0,0
0.9486,0.095,0.644,0.261,8046557,2.502427119984433,65.21750000000002,76561197997050459,227000,32,235,87,87,0,1,9,0,0,1,0,0
0.7752,0.134,0.616,0.25,8047189,2.514547752660286,61.376794871794914,76561197991494755,227000,12,201,760,760,0,1,1,0,0,1,0,0
0.9739,0.015,0.876,0.109,8048001,3.192846115188841,55.53529292929295,76561198074692584,230190,25,509,2516,504,0,1,7,0,0,1,0,1
-0.3866,0.172,0.694,0.133,8051084,2.6074550232146683,61.89200000000001,76561198026648308,259620,24,405,824,504,0,1,35,0,0,1,0,0
0.9313,0.0,0.843,0.157,8073859,2.633468455579586,53.540909090909096,76561198093630511,259620,6,71,19,12,0,0,3,0,2,1,0,0
0.9857,0.035,0.768,0.196,8076789,3.115277591395901,62.75034482758622,76561198049010621,227000,11,673,720,645,0,1,1,0,0,1,0,0
0.979,0.014,0.687,0.299,8104757,2.6532125137753435,61.15750000000001,76561198021321108,227000,18,690,1064,1060,0,1,6,0,2,1,0,0
0.9795,0.04,0.623,0.337,8122933,2.514547752660286,78.99827956989247,76561198087141622,227000,18,1444,285,155,0,1,0,0,0,1,0,0
0.931,0.038,0.842,0.119,8140200,2.94299959336604,56.92058823529413,76561198041575021,227000,6,636,529,529,0,1,0,0,0,1,0,0
0.9375,0.0,0.771,0.229,8140277,2.4899584794248346,61.39210526315792,76561197976867301,227000,35,0,551,551,0,1,3,0,0,1,0,0
0.8555,0.0,0.641,0.359,8152294,1.8864907251724816,100.0,76561198067401497,204880,2,0,44855,5073,0,1,0,0,0,1,0,0
0.7184,0.069,0.738,0.192,8158983,2.526339277389844,69.10610526315791,76561197990918773,227000,42,389,539,539,0,1,1,0,0,1,0,0
0.7003,0.0,0.726,0.274,8176774,2.0899051114393976,65.29590909090909,76561197972328687,227000,1,0,372,332,0,1,0,0,0,1,0,0
0.7177,0.0,0.4,0.6,8180362,1.5440680443502754,100.0,76561197991783799,230190,49,0,46,46,0,1,8,0,0,0,0,1
0.6369,0.0,0.323,0.677,8186199,1.0791812460476249,100.0,76561198026950338,244850,10,204,1058,907,0,1,2,1,0,1,0,1
0.9992,0.063,0.768,0.169,8188385,3.790496276967109,66.86990226053018,76561198011799633,230190,34,0,1231,1231,0,1,0,0,5,1,0,1
0.0,0.0,1.0,0.0,8192235,1.414973347970818,100.0,76561198011758840,227000,85,691,1489,521,0,1,4,0,0,1,0,0
0.7003,0.085,0.682,0.233,8199519,2.399673721481037,36.91653846153848,76561198058511773,225600,7,169,67,65,0,1,0,0,0,1,0,0
0.7817,0.0,0.684,0.316,8202084,2.037426497940624,72.32500000000003,76561198004855232,228280,2,0,4735,4522,0,1,0,0,0,1,0,0
0.0,0.0,1.0,0.0,8216291,1.3979400086720375,100.0,76561198058539311,244850,2,0,778,198,0,1,0,0,0,1,0,1
-0.9287,0.191,0.723,0.085,8244046,2.725094521081469,60.09759615384617,76561198011153131,259620,37,0,119,119,0,1,16,0,0,0,0,0
0.9735,0.03,0.69,0.281,8263402,2.658011396657112,62.4412198795181,76561197987964398,227000,4,0,393,253,0,1,1,0,0,1,0,0
0.9285,0.0,0.605,0.395,8266673,2.1003705451175625,83.32066666666667,76561198024695710,228280,3,0,2967,2617,0,1,0,0,0,1,0,0
0.4391,0.078,0.749,0.172,8268986,2.1553360374650614,73.24769230769233,76561198022574788,227000,8,0,398,398,0,1,0,0,0,1,0,0
0.8856,0.062,0.81,0.128,8286461,2.8813846567705728,47.87714285714287,76561198006405451,259620,61,0,245,22,0,0,6,0,2,1,0,0
0.9144,0.042,0.848,0.109,8295441,2.978636948384474,77.46034523809524,76561197995629067,230190,9,0,11221,1012,0,1,5,0,0,1,0,1
0.8184,0.0,0.866,0.134,8307138,2.484299839346786,71.07824137931037,76561197970563925,230190,273,0,340,285,0,1,65,2,2,0,0,1
0.743,0.0,0.588,0.412,8313690,1.7781512503836434,100.0,76561197993495967,228280,3,0,78,78,0,1,0,0,0,1,0,0
0.0931,0.059,0.856,0.085,8345807,2.622214022966295,87.89785714285715,76561197969809274,230190,45,825,139,139,0,1,1,0,0,1,0,1
0.998,0.037,0.76,0.203,8352860,3.3537239375889487,65.22350000000002,76561198042757315,227000,154,0,500,424,0,1,1,0,0,1,0,0
0.0516,0.229,0.521,0.25,8355350,1.662757831681574,100.0,76561198068143583,230190,2,0,834,69,0,1,11,0,0,1,0,1
0.7413,0.062,0.608,0.33,8407603,1.845098040014257,100.0,76561197969225362,227000,10,0,373,373,0,1,1,0,0,1,0,0
0.8555,0.0,0.539,0.461,8423926,1.9084850188786495,100.0,76561198067782618,227000,4,0,423,423,0,1,1,0,0,1,0,0
0.9404,0.032,0.759,0.21,8451340,2.600972895686748,74.27612612612613,76561198039523011,227000,6,0,292,289,0,1,2,0,0,1,0,0
0.765,0.0,0.645,0.355,8468217,1.8061799739838869,100.0,76561198047252890,244850,15,0,4664,103,0,1,0,0,0,1,0,1
0.5859,0.0,0.345,0.655,8468596,1.1760912590556811,100.0,76561198042331209,244850,3,131,26344,0,0,1,0,0,1,1,0,1
0.7645,0.0,0.833,0.167,8471856,2.3096301674258983,87.72918699186994,76561198005907490,227000,54,227,370,370,0,1,1,0,0,1,0,0
0.9712,0.02,0.761,0.219,8484995,2.8195439355418683,36.13882352941178,76561198049893859,227000,13,0,583,583,0,1,7,0,0,1,0,0
0.9874,0.048,0.728,0.224,8485881,2.952308009662125,68.12015151515153,76561198040435844,227000,77,0,584,540,0,1,1,0,0,0,0,0
0.9955,0.04,0.712,0.248,8503745,3.06707085604537,58.18402173913046,76561198031765203,227000,71,0,10,10,0,1,2,0,0,1,0,0
0.1198,0.091,0.797,0.112,8514267,2.5899496013257077,45.73329918032789,76561198118853077,227000,81,987,937,354,0,1,3,0,0,1,0,0
0.0772,0.084,0.827,0.089,8522720,2.484299839346786,73.85896174863392,76561198120458331,244850,2,172,1919,0,0,1,0,0,0,1,0,1
0.9688,0.0,0.778,0.222,8540780,2.5250448070368448,23.721538461538486,76561198012180505,230190,38,0,2862,106,0,1,4,0,0,1,0,1
0.8896,0.0,0.683,0.317,8541481,2.3242824552976926,40.027083333333366,76561198004779187,227000,13,1071,263,0,0,1,1,0,0,1,0,0
0.945,0.025,0.791,0.184,8544661,2.7528164311882715,70.12147058823533,76561198043682538,227000,21,336,501,501,0,1,10,0,0,1,0,0
0.9294,0.0,0.841,0.159,8579549,2.658011396657112,72.76913253012052,76561198026876224,244850,5,0,3156,764,0,1,0,0,0,1,0,1
0.8789,0.06,0.747,0.193,8583944,2.6148972160331345,70.34685714285716,76561198082823802,115200,1,0,151,151,0,0,24,2,1,1,0,0
0.7964,0.0,0.331,0.669,8601236,1.6334684555795864,100.0,76561198021992728,227000,11,0,3045,1791,0,1,0,0,0,1,0,0
0.9734,0.0,0.592,0.408,8605875,2.4742162640762557,48.03206521739133,76561198060668694,227000,18,0,441,358,0,1,1,0,0,1,0,0
0.9643,0.072,0.73,0.198,8610205,2.9542425094393248,68.12846558066211,76561197993771670,227000,30,0,659,567,0,1,7,0,0,1,0,0
0.9855,0.049,0.766,0.185,8611899,3.010723865391773,59.25949795081969,76561198046908772,227000,2,165,738,738,0,1,1,0,0,0,0,0
0.0,0.0,1.0,0.0,8612144,1.301029995663981,100.0,76561198029258723,244850,2,115,2194,293,0,1,0,0,0,1,0,1
0.9578,0.0,0.632,0.368,8629703,2.2430380486862944,86.76517857142859,76561198027674034,227000,12,209,631,312,0,1,1,0,0,1,0,0
0.9435,0.0,0.785,0.215,8639548,2.6232492903979003,56.45941176470592,76561198071501932,227000,52,989,779,415,0,1,1,0,0,0,0,0
0.0,0.0,1.0,0.0,8641603,1.6989700043360183,100.0,76561198040818375,244850,1,0,682,116,0,1,0,0,0,1,0,1
0.9874,0.038,0.792,0.169,8649838,3.0762762554042173,62.98863636363637,76561198028018361,230190,6,0,130,130,0,1,0,0,4,1,0,0
0.9422,0.0,0.587,0.413,8656983,2.2380461031287955,72.60500000000002,76561197988649543,227000,10,1540,937,588,0,1,1,0,0,1,0,0
-0.1531,0.159,0.697,0.144,8658537,2.3344537511509307,22.085454545454557,76561197999111837,227000,49,0,464,374,0,1,1,0,0,0,0,0
0.5158,0.08,0.761,0.159,8666297,2.3463529744506384,51.29535714285717,76561197967704661,227000,47,0,935,887,0,1,3,0,0,1,0,0
0.9409,0.0,0.703,0.297,8667864,2.3502480183341623,54.71942307692311,76561197961165322,227000,18,0,1003,1003,0,1,1,0,0,1,0,0
0.7735,0.067,0.835,0.098,8687091,2.893206753059848,68.07194444444447,76561198031542276,230190,18,647,163,149,0,1,3,0,2,1,0,1
0.8558,0.085,0.76,0.155,8697466,2.7481880270062,76.11727941176473,76561198010048647,227000,44,261,427,355,0,1,1,0,0,1,0,0
0.9878,0.013,0.701,0.286,8704872,2.725094521081469,71.47750000000002,76561198051593153,227000,2,0,918,347,0,1,1,0,0,1,0,0
0.7952,0.108,0.625,0.266,8713613,2.2121876044039577,90.09282758620692,76561197997302239,227000,104,1157,1065,1051,0,1,3,0,0,0,0,0
-0.8641,0.238,0.719,0.043,8720129,2.305351369446624,73.13288288288288,76561198074169975,227000,694,820,551,290,0,1,0,0,0,1,0,0
0.9732,0.078,0.466,0.457,8720741,2.408239965311849,51.625,76561198053109924,227000,1,0,918,918,0,1,1,0,0,1,0,0
0.9007,0.068,0.752,0.18,8720911,2.787460474518415,65.78565217391306,76561198045050857,230190,8,393,1181,98,0,1,7,1,0,1,0,1
0.9884,0.06,0.664,0.276,8722014,2.907411360774585,67.2199213576159,76561198000267686,227000,16,1365,874,874,0,1,1,0,0,0,0,0
0.0,0.0,1.0,0.0,8723558,1.322219294733919,100.0,76561198121263332,115200,1,0,5,5,0,0,5,0,0,1,0,0
0.6879,0.064,0.805,0.132,8727564,2.5465426634781307,86.3276883561644,76561198077282110,244850,2,164,4477,1156,0,1,0,0,0,1,0,1
-0.8296,0.266,0.6,0.134,8727843,2.385606273598312,71.47014705882354,76561198056958613,259620,29,0,348,303,0,1,25,0,0,1,0,0
0.5859,0.0,0.0,1.0,8735274,0.9030899869919434,100.0,76561198033347557,244850,4,124,311,171,0,1,0,0,0,1,0,1
0.0,0.0,1.0,0.0,8747320,2.775974331129369,123.93333333333334,76561198021677425,227000,100,0,294,141,0,1,3,0,0,0,0,0
0.9042,0.083,0.743,0.175,8749590,2.9185545305502734,73.14507177033494,76561197980464172,227000,1,0,1926,246,0,1,1,0,0,1,0,0
0.7662,0.09,0.776,0.134,8750051,2.7745169657285493,75.34906896551725,76561197988956536,259620,3,486,1044,376,0,1,17,0,0,1,0,0
0.7003,0.0,0.721,0.279,8794832,1.944482672150169,100.0,76561197960674273,230190,5,277,820,381,0,1,3,0,0,0,0,1
-0.0258,0.136,0.864,0.0,8800344,1.6232492903979003,100.0,76561198038831344,115200,4,0,314,82,0,0,6,0,0,1,0,0
0.6369,0.055,0.792,0.153,8803308,2.3560258571931225,83.98250000000002,76561198084444551,259620,17,0,151,134,0,1,2,0,1,1,0,0
0.9771,0.016,0.728,0.256,8806587,2.81424759573192,30.01875000000004,76561197971631274,227000,3,0,2060,2060,0,1,21,0,0,0,0,0
0.7184,0.0,0.875,0.125,8815626,2.4329692908744054,25.883673469387787,76561198079264781,227000,1,0,368,361,0,1,1,0,0,1,0,0
0.0164,0.128,0.742,0.13,8851684,1.9731278535996983,100.0,76561198092560362,263480,27,0,322,322,0,1,4,0,0,1,0,0
0.946,0.0,0.495,0.505,8857536,2.0,100.0,76561198092558969,259620,3,0,1227,941,0,1,5,0,1,1,0,0
0.8964,0.025,0.794,0.181,8863560,2.4727564493172123,50.96333333333334,76561198021002753,230190,6,0,9190,333,0,1,24,0,0,1,0,1
-0.9839,0.321,0.618,0.061,8905292,2.665580991017953,61.75184599156117,76561198006834433,259620,11,0,433,375,0,1,9,0,1,1,0,0
-0.6728,0.525,0.475,0.0,8934745,1.6232492903979003,100.0,76561198107343023,230190,2,0,8925,43,0,0,2,1,5,1,0,1
0.2846,0.0,0.65,0.35,8942360,1.5314789170422551,100.0,76561198087926157,244850,4,120,3731,1636,0,1,0,0,0,1,0,1
0.6428,0.018,0.896,0.086,8943347,2.6541765418779604,72.73924242424245,76561198012161600,230190,5,0,920,46,0,1,3,0,0,1,0,1
0.5562,0.0,0.358,0.642,8943593,1.0791812460476249,100.0,76561198113277465,244850,9,144,16248,464,0,1,0,0,0,0,0,1
0.6694,0.151,0.552,0.297,8971791,2.1003705451175625,61.07909090909095,76561197971746470,230190,1,0,51,37,0,0,4,0,1,1,0,1
-0.2225,0.082,0.816,0.102,8975089,2.4800069429571505,84.17956896551725,76561198046817185,230190,1,0,62,62,0,0,13,0,4,1,0,1
0.8126,0.0,0.486,0.514,9004208,1.6720978579357173,100.0,76561198045237399,227000,2,0,388,350,0,1,1,0,0,0,0,0
0.6486,0.0,0.629,0.371,9079115,1.832508912706236,100.0,76561197994376791,227000,51,0,263,263,0,1,1,0,0,1,0,0
0.925,0.0,0.615,0.385,9089354,2.1398790864012365,84.9157142857143,76561197992111055,227000,109,490,404,404,0,1,3,0,0,1,0,0
0.8855,0.051,0.833,0.117,9092208,3.03422726077055,69.72695226130655,76561198006446341,248450,28,0,350,350,0,0,19,0,2,1,0,0
0.4579,0.054,0.843,0.103,9101234,2.4800069429571505,85.50809210526317,76561198037928923,248450,14,167,45,45,0,0,3,0,0,1,0,0
0.88,0.0,0.586,0.414,9117681,1.9590413923210928,100.0,76561197971478441,230190,54,0,84,66,0,1,1,0,0,1,0,1
0.9565,0.041,0.565,0.394,9124142,2.394451680826216,42.58885964912284,76561197999475503,227000,27,753,956,469,0,1,1,0,0,1,0,0
0.4404,0.0,0.0,1.0,9125018,0.6020599913279623,100.0,76561198051562993,244850,1,0,234,227,0,1,0,0,0,1,0,1
0.0,0.0,1.0,0.0,9129404,2.071882007306125,103.62466666666666,76561197970699470,230190,48,937,652,37,0,1,1,0,0,1,0,1
0.0,0.0,1.0,0.0,9134272,1.0,100.0,76561198026533185,244850,25,158,10141,977,0,1,1,0,0,1,0,1
0.9881,0.028,0.736,0.236,9137668,2.946943270697825,58.50600000000003,76561197999455331,227000,11,0,406,406,0,1,0,0,0,0,0,0
0.9758,0.027,0.48,0.493,9145796,2.3541084391474008,51.59666666666669,76561197970587571,227000,88,741,327,327,0,1,1,0,0,1,0,0
0.9116,0.047,0.602,0.35,9152487,2.245512667814149,70.70423387096776,76561198088871730,227000,3,0,391,391,0,1,1,0,0,1,0,0
0.4019,0.0,0.722,0.278,9157656,1.6127838567197357,100.0,76561198032687131,115200,20,0,997,997,0,1,12,2,0,1,0,0
-0.9724,0.28,0.661,0.058,9159837,2.553883026643874,81.64000000000001,76561198052331808,230190,1,8,1295,68,0,0,1,0,1,1,0,1
0.886,0.0,0.62,0.38,9163159,2.0530784434834195,78.24500000000002,76561198050769472,244850,8,255,1751,402,0,1,2,0,0,1,0,1
0.9549,0.078,0.814,0.107,9164450,3.3494717992143856,79.38418565731378,76561198019205444,259620,323,4268,157,157,0,0,29,0,1,0,0,0
0.988,0.088,0.724,0.188,9167699,3.1616674124377355,84.33388888888888,76561198055587696,239820,16,0,2931,1762,0,1,0,0,0,0,0,0
0.0,0.0,1.0,0.0,9174742,0.0,100.0,76561198067448963,244850,10,0,1916,60,0,1,0,0,0,1,0,1
0.0,0.0,1.0,0.0,9176089,1.1461280356782375,100.0,76561197981313112,244850,1,0,473,287,0,1,0,0,0,1,0,1
0.2263,0.0,0.872,0.128,9184042,1.9294189257142929,100.0,76561198000716257,227000,2,0,353,353,0,1,1,0,0,1,0,0
-0.856,0.129,0.787,0.084,9191413,3.1020905255118367,71.57588095238097,76561198061327106,244850,41,0,1268,388,0,1,0,0,0,1,0,1
0.7162,0.095,0.73,0.174,9201012,2.506505032404872,93.45518181818184,76561198055624715,269210,10,0,213,213,0,0,61,0,8,0,0,0
-0.0451,0.231,0.549,0.219,9205845,1.740362689494244,100.0,76561197969838495,244850,1,0,2115,1089,0,1,0,0,0,1,0,1
-0.5267,0.057,0.903,0.041,9217945,2.662757831681574,66.38412195121954,76561197992790736,230190,1,383,283,50,0,1,1,0,0,1,0,1
0.0,0.0,1.0,0.0,9218125,2.187520720836463,81.94120967741938,76561197991454370,260380,18,0,79,33,0,0,28,0,0,1,0,0
0.9932,0.087,0.764,0.149,9221209,3.4847268042986617,61.96151340996171,76561197995422896,260380,23,0,240,141,0,0,76,1,3,1,0,0
0.1655,0.092,0.768,0.139,9224503,2.173186268412274,73.17000000000003,76561198023062472,228280,36,0,4621,2242,0,1,3,1,0,1,0,0
-0.0772,0.18,0.653,0.167,9234160,1.9590413923210928,100.0,76561198006775404,230190,7,0,139,43,0,0,3,0,1,1,0,1
0.8949,0.027,0.847,0.126,9251813,2.7781512503836434,71.32484848484852,76561198004536530,227000,20,721,323,323,0,1,1,0,0,1,0,0
0.9299,0.11,0.716,0.175,9252706,2.9698816437465,52.23250000000005,76561197970672461,227000,195,2234,419,419,0,0,13,0,9,0,0,0
0.9782,0.079,0.735,0.186,9265666,2.9956351945975497,69.78495106505471,76561198027506506,269210,6,0,529,280,0,1,0,0,1,1,0,0
